,action_id,start,end,WaitTriggerFile_start,WaitTriggerFile_end,CreatePhil_start,CreatePhil_end,DialsStills_start,DialsStills_end,SsxGatherData_start,SsxGatherData_end,SsxPlot_start,SsxPlot_end,PublishGatherMetadata_start,PublishGatherMetadata_end,PublishTransfer_start,PublishTransfer_end,PublishIngest_start,PublishIngest_end,TransferProc_start,TransferProc_end,PublishTransfer_bytes_transferred,TransferProc_bytes_transferred,total_bytes_transferred,PublishTransfer_action_time,PublishIngest_action_time,TransferProc_action_time,funcx_task_ids,flow_runtime,WaitTriggerFile_runtime,CreatePhil_runtime,DialsStills_runtime,SsxGatherData_runtime,SsxPlot_runtime,PublishGatherMetadata_runtime,PublishTransfer_runtime,PublishIngest_runtime,TransferProc_runtime,total_funcx_time
113,9b447f15-a63f-4e83-a618-d216d79f18fe,1648529890.595646,1648531686.132,1648529890.887,1648529907.3630002,1648529907.375,1648529915.7779999,1648529915.788,1648530448.542,1648530448.56,1648530530.2380002,1648530530.256,1648530544.256,1648530544.268,1648530623.3260002,1648530623.345,1648530634.272,1648530634.283,1648530641.071,1648530641.0819998,1648531686.132,214695825,0,214695825,3.0,0.0,758.0,"['9c772863-f4f8-4720-8cca-69149d5ecbee', 'b93d985d-8d6d-4a31-8ffa-12ab42b8b12c', '09e1d72b-0480-449c-b36e-35ea15acac7a', '95709953-d802-4012-b7e1-9d411198e987', 'b0991fc7-c8b6-4099-8f82-6d1073774297', '214d090d-f338-49dd-9a05-544e4c5ca1e5']",1795.5363540649414,16.4760000705719,8.402999877929688,532.7539999485016,81.6780002117157,14.0,79.05800032615662,10.927000045776367,6.788000106811523,1045.0500001907349,732.3690004348755
114,fd02ea81-72a4-476b-995f-5af5faf71239,1648529901.73996,1648530843.835,1648529902.0449998,1648529910.0259998,1648529910.035,1648529919.122,1648529919.132,1648530194.2489998,1648530194.264,1648530275.471,1648530275.4910002,1648530293.171,1648530293.1820002,1648530310.887,1648530310.8969998,1648530314.84,1648530314.85,1648530319.7,1648530319.716,1648530843.835,150696711,0,150696711,2.0,0.0,269.0,"['fd834b46-b205-42c4-9633-43bf0dda2774', 'e3a10877-5ef4-4127-a12a-44da947b526f', '23f56c7d-f3a9-4a4a-9e34-33b0d9598563', 'eea27570-14eb-44c3-9ed8-b6a5005dd3aa', 'ce9c5dd9-1c55-4a6b-b3a2-6f4adf736c95', '8a492be4-f584-41d6-a076-e743d4752cf8']",942.0950400829315,7.980999946594238,9.086999893188477,275.11699986457825,81.20700001716614,17.679999828338623,17.704999923706055,3.943000078201294,4.8500001430511475,524.1189999580383,408.7769994735718
115,a87444eb-f652-4308-ba82-c54cc9ff425f,1648529912.168513,1648530817.7299998,1648529912.465,1648529919.927,1648529919.936,1648529928.206,1648529928.2140002,1648530466.7870002,1648530466.8019998,1648530512.9580002,1648530512.968,1648530528.408,1648530528.4220002,1648530543.859,1648530543.8700001,1648530550.77,1648530550.782,1648530556.128,1648530556.1369998,1648530817.7299998,214107960,0,214107960,3.0,1.0,217.0,"['9ac8a3b2-2198-4c30-9a3e-22e21b68d847', 'a87ec61d-28d7-4bd7-bb83-a219618e707a', 'c3fa55e0-8856-47e4-b733-7e1b556b6915', '77df4e8e-1a17-47f7-9838-998939ddf3a2', 'f23152c1-f2cc-45c2-aab5-182e6c4e7fd1', '094252ca-561c-4ecf-9459-1ff4e5ec52b7']",905.5614867210388,7.462000131607056,8.269999980926514,538.5729999542236,46.15600037574768,15.440000057220459,15.436999797821045,6.8999998569488525,5.3459999561309814,261.59299993515015,631.3380002975464
116,20da556a-cf0a-47c5-be96-1a29121dfc8e,1648529922.926059,1648530510.3430002,1648529923.263,1648529930.314,1648529930.324,1648529940.111,1648529940.121,1648530089.62,1648530089.6339998,1648530170.795,1648530170.811,1648530186.496,1648530186.5059998,1648530231.2099998,1648530231.225,1648530240.508,1648530240.519,1648530244.6,1648530244.613,1648530510.3430002,142340840,18665260,161006100,3.0,1.0,215.0,"['568a00a0-11cf-4e38-818d-a6ac3d727d9a', '4003442a-53d5-4db9-aaf4-aadce2286ad5', '63c59127-65fa-401e-ab8b-600d6dcbf252', 'e4bb8fd1-4542-4bb4-8ae6-b6e19fe7cd8f', '0a72e2be-2bce-49a9-a054-9975d86690ca', '4d4394a2-97e2-475d-892b-7e98c8d654dd']",587.4169411659241,7.050999879837036,9.787000179290771,149.49899983406067,81.16100025177002,15.684999942779541,44.7039999961853,9.282999992370605,4.080999851226807,265.73000025749207,307.88700008392334
117,2aa80be7-9f4b-45f5-ad84-7ba837d5d749,1648529933.6761868,1648531311.313,1648529934.02,1648529943.231,1648529943.243,1648529952.369,1648529952.38,1648530102.075,1648530102.092,1648530183.4190001,1648530183.4390001,1648530214.9390001,1648530214.95,1648530232.056,1648530232.0670002,1648530268.747,1648530268.764,1648530272.532,1648530272.5459998,1648531311.313,146496100,0,146496100,29.0,0.0,804.0,"['414e2c0b-1293-4425-aec5-6a8f02a949e6', '56d8b0b3-b73b-4a94-864c-67f948b19b52', '7101e077-b59e-4760-8e7d-e2922616fd36', '81ed26b5-9765-4003-97c5-09687d454b34', '791171ba-c0b7-4087-9566-cb01ccef99d7', '218e0098-f200-4854-993a-f3c1f1221853']",1377.6368131637573,9.210999965667725,9.125999927520752,149.6949999332428,81.3270001411438,31.5,17.10599994659424,36.67999982833862,3.7680001258850098,1038.7670001983643,297.9649999141693
118,a612d4ab-726f-4a33-a89d-a63d5439abd9,1648529944.886181,1648531914.063,1648529945.352,1648529954.671,1648529954.681,1648529962.832,1648529962.8409998,1648530495.29,1648530495.3059998,1648530575.9550002,1648530575.972,1648530856.725,1648530856.741,1648530872.197,1648530872.2089999,1648530877.6,1648530877.611,1648530882.6460001,1648530882.6569998,1648531914.063,223481146,0,223481146,3.0,0.0,569.0,"['031b90a4-ee9a-4588-8e72-3c5206d114eb', '529816dd-f767-475e-b9fc-b792ed73745d', '2f3ef35c-dc88-4e92-84ed-4c8346f36455', 'de1dd68c-1906-42e0-b616-3addc80ab768', '0b38b7b6-08d5-41c6-90f1-2d9961ae48df', '63639925-066b-4582-8937-aea804f9c4c5']",1969.1768188476562,9.319000005722046,8.151000022888184,532.449000120163,80.64900040626526,280.75300002098083,15.456000089645386,5.391000032424927,5.0350000858306885,1031.406000137329,926.7770006656647
119,1a79d548-050d-418b-9c67-6332051e529b,1648529967.116422,1648531606.529,1648529967.375,1648530503.027,1648530503.0449998,1648530510.221,1648530510.23,1648531052.441,1648531052.471,1648531060.006,1648531060.017,1648531067.905,1648531067.916,1648531076.292,1648531076.302,1648531084.468,1648531084.479,1648531088.1369998,1648531088.1529999,1648531606.529,6777697,0,6777697,3.0,1.0,440.0,"['dc707872-94b4-4616-934f-29dc7f0877d1', '69fcc46e-7d55-438d-b5b4-1c144209792c', 'a403a2e1-b0d3-427e-87e5-79027988ab40', '6afda45d-5475-43ca-aba7-ffcd2d2835ae', 'a1bd8cc2-3995-4d0f-94aa-2acf9fd821d4', '66270fc6-1e85-4362-bf1e-3444af3c9c58']",1639.4125781059265,535.6519999504089,7.176000118255615,542.2109999656677,7.5350000858306885,7.888000011444092,8.376000165939331,8.16599988937378,3.6579997539520264,518.3760001659393,1108.8380002975464
120,17a3f6e7-2c8c-403d-a855-93539c3f8693,1648529987.954572,1648531250.204,1648529988.392,1648530526.2220001,1648530526.236,1648530534.864,1648530534.873,1648531072.024,1648531072.038,1648531079.162,1648531079.171,1648531092.8,1648531092.809,1648531101.502,1648531101.513,1648531111.324,1648531111.334,1648531115.168,1648531115.1790001,1648531250.204,6777725,0,6777725,3.0,0.0,131.0,"['96381270-d15a-41b3-a6cc-a8c00f867e79', 'c28db16e-4540-4d06-a8b3-d510f4ce01c2', '50af9f40-e89c-44f6-8967-6a1e8b49586d', 'e3066519-8b9c-4da5-bfb3-cc47526f8251', 'c6f926bc-78b5-4a59-8d70-875135f56594', 'ae48df56-0be1-4e32-bc36-c37b188deb6d']",1262.2494280338287,537.8300001621246,8.628000020980835,537.1510000228882,7.123999834060669,13.628999948501587,8.693000078201294,9.810999870300293,3.8339998722076416,135.02499985694885,1113.0550000667572
121,1d3c6305-70ef-407c-b66e-46c05d29d88b,1648529999.042054,1648532151.722,1648529999.388,1648530539.982,1648530540.0,1648530547.3660002,1648530547.376,1648531080.6009998,1648531080.619,1648531088.334,1648531088.346,1648531096.777,1648531096.7870002,1648531104.421,1648531104.44,1648531113.558,1648531113.571,1648531118.743,1648531118.756,1648532151.722,6777725,0,6777725,4.0,1.0,980.0,"['d0a00926-2dc7-436b-a2f3-cfd6a6f89974', '06404528-6fb3-45b1-b375-27f809d7ab44', '3aa51e5e-55dd-4387-abd9-ba8769957403', '8a2fc800-f3af-42ec-8c95-d949c3b22584', '5ce244fe-c55c-4cd0-998c-2831ead7d369', 'c257d901-6bf2-4d90-beaa-fd98b792cc54']",2152.6799459457397,540.5940001010895,7.366000175476074,533.2249999046326,7.715000152587891,8.430999994277954,7.633999824523926,9.118000030517578,5.171999931335449,1032.96599984169,1104.965000152588
122,615578d8-ebfe-4d72-bf66-20c195d14f90,1648530009.364097,1648531786.796,1648530009.655,1648530546.844,1648530546.859,1648531086.204,1648531086.219,1648531233.9350002,1648531233.95,1648531240.717,1648531240.727,1648531247.838,1648531247.848,1648531255.019,1648531255.028,1648531258.339,1648531258.351,1648531265.429,1648531265.44,1648531786.796,6777807,0,6777807,3.0,1.0,381.0,"['12f7252a-7cb1-448a-98a6-d697a7c63c8f', 'f803653f-11d6-4770-877e-48f6d331238f', '29c87ec2-4643-4b95-af3f-a61a912edbc9', 'e88bcccd-777c-41d0-970f-7d6c0625ce90', 'a12742a1-38f9-4eeb-94c9-0a36f608ccfc', '83590e02-b608-47f0-956e-258627472ee1']",1777.431902885437,537.1890001296997,539.3450000286102,147.71600008010864,6.766999959945679,7.111000061035156,7.171000003814697,3.310999870300293,7.077999830245972,521.3559999465942,1245.299000263214
123,5bd7bffa-f95f-453b-8935-8147c582b121,1648530020.09491,1648531940.2089999,1648530020.632,1648530562.641,1648530562.6569998,1648530710.148,1648530710.163,1648530863.47,1648530863.487,1648530870.145,1648530870.156,1648530884.8620002,1648530884.8739998,1648530891.881,1648530891.893,1648530900.3769999,1648530900.389,1648530905.984,1648530905.9980001,1648531940.2089999,20928,0,20928,2.0,1.0,747.0,"['88b9248d-6d5d-4a05-9d0c-cce54f6c4254', '10f50e16-9a10-4138-ae78-9cc39a18420d', '6e79ef44-32d1-493f-9a9b-12663a93bef6', '40b33854-384f-4a8c-8d4f-5f7dd16dc920', '16a62a14-3d9e-4728-8183-529de2a426ee', 'a5485cd5-4e13-42ad-a6da-3fc8b1ae2c77']",1920.1140899658203,542.0090000629425,147.49100017547607,153.3069999217987,6.6579999923706055,14.706000328063965,7.007000207901001,8.483999967575073,5.5950000286102295,1034.2109997272491,871.1780006885529
124,2c661835-bf1e-495a-b60c-23f743c638a0,1648530030.822142,1648532003.672,1648530031.132,1648530569.097,1648530569.1139998,1648530649.8,1648530649.8140001,1648530925.1790001,1648530925.1939998,1648530936.906,1648530936.9169998,1648530944.764,1648530944.775,1648530952.772,1648530952.783,1648530958.5870001,1648530958.597,1648530962.3049998,1648530962.32,1648532003.672,5984026,0,5984026,3.0,1.0,633.0,"['3e2bc919-9a86-4539-9cde-ad1de49e072e', '52309b16-5883-4fba-bea6-68be9a5f74d2', '72f0f022-9270-4d9c-ad47-bdda88bfe3e9', '656e6d06-2e1d-4976-b919-7a30f7d98050', '3395a8b9-49f3-45ab-a066-188869f899b8', '1c1723f0-a0cb-41bd-a64d-e8dec157198f']",1972.849858045578,537.9649999141693,80.68600010871887,275.36500000953674,11.712000131607056,7.8470001220703125,7.996999979019165,5.80400013923645,3.7079999446868896,1041.3519999980927,921.5720002651215
125,95a59eea-2ab7-4203-956b-38f7ad6150c5,1648530052.305208,1648531759.5089998,1648530052.614,1648530589.91,1648530589.923,1648530867.654,1648530867.669,1648531145.738,1648531145.753,1648531189.915,1648531189.924,1648531199.882,1648531199.892,1648531210.016,1648531210.0310001,1648531233.289,1648531233.302,1648531239.066,1648531239.077,1648531759.5089998,6777807,0,6777807,7.0,1.0,310.0,"['b8539f65-1d3f-4e23-b191-77cd68b952f9', 'debe52a0-edec-47ab-9988-08691ae60412', '76b21be9-c33c-49a1-a028-db07eea82f24', '130de062-eb8d-4920-948f-c3405340e84f', 'a2fe2fe7-e4b4-48c4-a9d2-08e67449cf66', '1e1aee69-eb5c-4512-90f2-ad77aa1850ab']",1707.2037918567657,537.2960000038147,277.73099994659424,278.06900000572205,44.16199994087219,9.95799994468689,10.124000072479248,23.257999897003174,5.763999938964844,520.4319999217987,1157.3399999141693
126,cc1d9363-a81e-44c2-908b-dd79e318fbbf,1648530063.051496,1648531583.112,1648530063.277,1648530599.245,1648530599.26,1648530877.312,1648530877.3260002,1648531021.91,1648531021.927,1648531029.607,1648531029.6169999,1648531038.586,1648531038.611,1648531045.496,1648531045.5059998,1648531056.2499998,1648531056.26,1648531061.125,1648531061.135,1648531583.112,6777668,0,6777668,2.0,1.0,464.0,"['bd11ec86-e734-4147-a409-b94e2cd5a575', '729a3643-c2c6-41b5-ada3-77355df09b44', 'e631ea23-5ddd-4c31-8799-9591d839a21d', 'a9d5453f-c2c5-45a6-8382-88f1e639130f', '43e374a9-d0fa-4315-b8c9-af78a75247d1', 'dcfc6431-ea70-47b2-ab82-e9958fde67ce']",1520.0605039596558,535.9679999351501,278.05200004577637,144.58399987220764,7.680000066757202,8.969000101089478,6.884999990463257,10.74399995803833,4.865000009536743,521.9769999980927,982.1380000114441
127,b3299bcf-c57f-4c01-976d-bea2a856a577,1648530073.705701,1648531721.1950002,1648530074.119,1648530610.586,1648530610.6030002,1648530893.362,1648530893.38,1648531170.259,1648531170.275,1648531177.37,1648531177.3820002,1648531184.804,1648531184.8140001,1648531191.441,1648531191.461,1648531197.1729999,1648531197.185,1648531201.071,1648531201.084,1648531721.1950002,6777807,0,6777807,3.0,1.0,264.0,"['55e26fd5-cfa7-45f5-814f-e5d317ecc0e7', '1c9d3ffd-c784-48dd-b8c0-31a16c7d73e8', '5297c8d8-d231-4816-b17c-705cc5faef7a', '9f2dd2ae-bb00-4bc4-945b-160ba4299bf3', 'c9abc521-13e2-4e10-9b89-3bfec91ace84', '9d7e9190-bf32-4de3-929d-47011becb7b8']",1647.4892990589142,536.4670000076294,282.7589998245239,276.8789999485016,7.09499979019165,7.42199969291687,6.626999855041504,5.711999893188477,3.886000156402588,520.1110000610352,1117.248999118805
128,7e655d81-e1a9-4e39-bb83-1ea68152d6cd,1648530084.8285272,1648531232.745,1648530085.073,1648530618.0019999,1648530618.016,1648530901.876,1648530901.8990002,1648530921.464,1648530921.474,1648530929.719,1648530929.7299998,1648530942.999,1648530943.01,1648530949.9329998,1648530949.944,1648530956.592,1648530956.607,1648530960.845,1648530960.8569999,1648531232.745,5984026,26642782,32626808,3.0,0.0,253.0,"['f8bd5284-e07e-4176-9433-8a18aff8ce8e', '04db3706-f434-4a45-a1a8-85c998729b42', 'dc9e9a0a-cb0e-4b0e-a490-7823eae159a0', '2380f4b6-fc32-4005-bf71-ad5a550fdd29', '6f2d44f2-5053-4369-ae3c-2b7de354a5d4', '905cbf36-e8da-4f97-8e99-61ea067eae63']",1147.9164726734161,532.9289999008179,283.8599998950958,19.56499981880188,8.245000123977661,13.26900029182434,6.922999858856201,6.648000001907349,4.23799991607666,271.8880000114441,864.7909998893738
129,bc5a42ff-3217-45a7-8af9-dcc6bc364fa4,1648530095.288567,1648530984.557,1648530095.554,1648530373.365,1648530373.38,1648530381.7340002,1648530381.7459998,1648530406.1299999,1648530406.141,1648530413.928,1648530413.948,1648530428.299,1648530428.312,1648530452.596,1648530452.62,1648530461.8470001,1648530461.859,1648530465.736,1648530465.748,1648530984.557,20569,7907803,7928372,4.0,1.0,294.0,"['8cb5440f-5992-4e13-beef-2abcfd7788ad', '1d836058-f278-43cb-ab11-a40160740893', 'c8e98ab4-2a00-429e-8c64-3a617547ba42', '2c905f9e-ca6c-4c7b-9b02-4d4f5dda5ab9', 'd6c51418-35d4-4e55-a8ec-acc80cf21217', 'b9beb927-3fa1-4baf-a720-7ef83f7bf20d']",889.2684328556061,277.8110001087189,8.354000091552734,24.384000062942505,7.786999940872192,14.3510000705719,24.283999919891357,9.22700023651123,3.877000093460083,518.8090000152588,356.97100019454956
130,6292cfda-1f43-40df-b244-e3cd11a389b0,1648530106.330113,1648530988.2910001,1648530106.5049999,1648530383.2099998,1648530383.224,1648530391.203,1648530391.2129998,1648530416.8419998,1648530416.853,1648530423.982,1648530423.992,1648530450.1580002,1648530450.177,1648530459.212,1648530459.2289999,1648530465.533,1648530465.544,1648530471.125,1648530471.1390002,1648530988.2910001,405260,2691941,3097201,3.0,1.0,378.0,"['06fd4986-9973-4271-add5-e2ac65dc23ba', '7585b2ca-e572-4674-8b88-3e51aa3ca67d', 'f133cd52-4eda-4292-acc8-f7f46655980a', '6cf80a26-3abb-4f7a-a191-c5b171492eb4', '5efdf8c3-7b68-44e4-9d8e-0c2a37d76354', '6abfdad4-0d44-4be7-b286-7bc4bcf85f81']",881.9608871936798,276.70499992370605,7.979000091552734,25.628999948501587,7.129000186920166,26.16600012779236,9.03499984741211,6.30400013923645,5.581000089645386,517.1519999504089,352.643000125885
131,041ac2da-3303-4255-80ef-63a6525b8051,1648530117.58351,1648531505.6430001,1648530117.8860002,1648530399.5049999,1648530399.519,1648530406.6169999,1648530406.6369998,1648530946.64,1648530946.6529999,1648530955.147,1648530955.156,1648530964.945,1648530964.9550002,1648530973.408,1648530973.427,1648530983.467,1648530983.477,1648530987.635,1648530987.644,1648531505.6430001,5963937,0,5963937,3.0,1.0,473.0,"['9f72f68b-566a-4f01-9ea0-149299f09229', '1fe046d7-dfa5-4b54-b653-1e9095e55084', '64f6e8dc-aca0-4cd2-8582-32807b5740ca', 'a39104f9-7735-46d0-9c72-2d6acbedd35f', 'db0497b8-6062-420c-b6fe-c40dd6854145', '3c92fd62-fa15-4ca7-826d-de2a0b13855b']",1388.0594902038574,281.61899971961975,7.097999811172485,540.0030002593994,8.49400019645691,9.789000034332275,8.452999830245972,10.039999961853027,4.1579999923706055,517.9990000724792,855.4559998512268
132,5d73aa16-d591-453f-8826-110fb67277e5,1648530129.5330229,1648531267.22,1648530129.924,1648530405.5809999,1648530405.5939999,1648530414.384,1648530414.393,1648530693.362,1648530693.381,1648530974.2700002,1648530974.2849998,1648530981.979,1648530981.988,1648530990.757,1648530990.767,1648530999.737,1648530999.748,1648531006.9329998,1648531006.944,1648531267.22,6777528,6313463,13090991,3.0,1.0,212.0,"['bad718c4-24c1-40a5-b7a7-3c56ddb02bc3', 'cc412aff-3ec7-4286-8bbd-cf15a21cfd99', 'dc23bd98-b046-416d-ab0e-488cb9c49bfb', 'e4242b34-f870-4c7e-a3e0-f649bf4f12ed', '13856ebf-6b7f-45c0-b258-671a9a749757', 'f2a42e22-0f82-47af-825c-55a9aa92903b']",1137.686977148056,275.6569998264313,8.790000200271606,278.9690001010895,280.8890001773834,7.694000244140625,8.769000053405762,8.97000002861023,7.184999942779541,260.2760000228882,860.7680006027222
133,743f13e9-285b-45e0-af57-6bafa6a27a96,1648530140.207507,1648532031.075,1648530140.4620001,1648530415.736,1648530415.7510002,1648530423.543,1648530423.552,1648530962.8339999,1648530962.853,1648530972.141,1648530972.15,1648530980.8830001,1648530980.891,1648530989.728,1648530989.738,1648530993.906,1648530993.9169998,1648530997.619,1648530997.656,1648532031.075,6777528,0,6777528,2.0,0.0,564.0,"['eea993a1-8d3c-4434-9c36-236796227dee', 'aadda4b0-a615-4c63-87f6-f64ed1d107de', '99f6177e-2c23-4029-bb8c-c7a3902c1498', '851649ae-4fc7-4c56-8286-dd16cf637fe9', '5e30ecdb-8c6f-46c9-8052-96277f1e8733', 'd460e1e2-91e2-436e-b5fe-59eaa9ccfa87']",1890.8674931526184,275.2739999294281,7.791999816894531,539.2819998264313,9.288000106811523,8.733000040054321,8.836999893188477,4.167999982833862,3.702000141143799,1033.4190001487732,849.2059996128082
134,12fd5935-f047-4706-b221-4d76159dfef7,1648530162.70801,1648531536.912,1648530162.952,1648530441.5219998,1648530441.536,1648530448.63,1648530448.641,1648530981.477,1648530981.4910002,1648530989.472,1648530989.481,1648530996.5110002,1648530996.519,1648531004.059,1648531004.068,1648531014.57,1648531014.579,1648531018.0870001,1648531018.0979998,1648531536.912,6777570,0,6777570,2.0,1.0,517.0,"['07000722-4a0f-4d62-ba65-944d58c0d5e6', '930dd201-763d-49cb-b4a3-63f1a870ca84', 'd3783d3b-8d02-4d74-a4e2-e1840afc7a8c', 'bb631eb2-87a5-40e8-9e83-3655d4e084fd', '8482fac3-ada3-47f4-882f-d009b5994f5d', '9c6f0744-9c62-4f8f-ba73-ec20ea058204']",1374.203989982605,278.5699999332428,7.0940001010894775,532.8359999656677,7.980999708175659,7.03000020980835,7.539999961853027,10.501999855041504,3.508000135421753,518.8140001296997,841.050999879837
135,82400d39-860a-40f9-9ce0-b891babdf5d1,1648530185.254154,1648531557.297,1648530185.599,1648530464.036,1648530464.05,1648530470.977,1648530470.9859998,1648531007.184,1648531007.1980002,1648531015.86,1648531015.8700001,1648531024.218,1648531024.2289999,1648531031.228,1648531031.24,1648531034.871,1648531034.881,1648531038.67,1648531038.689,1648531557.297,6777651,0,6777651,2.0,0.0,415.0,"['3b14c1ca-0d50-477a-9c8a-b98571fd57ac', '52a8a116-d9cb-4fe5-9451-43ba014201be', '01fb42be-c78a-411c-8fce-eecb547ad0d0', 'a40a43ea-cb3d-4de8-90c3-88954f4d43d8', 'c8726611-e62e-4a1b-ad40-ffc15c1abf7c', 'cca0c06b-6aa8-475f-8491-78cca0dbbb24']",1372.0428459644318,278.4370000362396,6.927000045776367,536.1980001926422,8.661999702453613,8.347999811172485,6.999000072479248,3.63100004196167,3.7890000343322754,518.6080000400543,845.5709998607635
136,33e90855-190d-4d7b-80b7-298c67fdc6e5,1648530196.5482361,1648531570.763,1648530196.98,1648530471.408,1648530471.4220002,1648530479.232,1648530479.245,1648531016.896,1648531016.912,1648531024.252,1648531024.28,1648531031.61,1648531031.6230001,1648531039.094,1648531039.106,1648531047.257,1648531047.2700002,1648531051.1699998,1648531051.181,1648531570.763,6777651,0,6777651,3.0,0.0,411.0,"['85c1f491-20fb-4ed3-9ff9-d32d57dbfa5b', '3292e920-b8b3-4da4-a06e-1cb911351c72', 'd779088f-ea4a-4efa-9cee-7a63a47837b1', '6efe5e42-387f-4d48-9501-13630c61d809', 'ef36cf23-169f-46dc-8fc4-40bdecdd5f59', 'ad30cc9b-fd86-4148-b3bf-555838b50ffe']",1374.214763879776,274.4279999732971,7.809999942779541,537.6510000228882,7.340000152587891,7.329999923706055,7.4709999561309814,8.151000022888184,3.8999996185302734,519.5820000171661,842.0299999713898
137,88ded69c-7ffd-4446-9bb2-2f33e32118db,1648530207.748387,1648531135.7580001,1648530208.071,1648530487.772,1648530487.788,1648530495.8969998,1648530495.905,1648531033.784,1648531033.8,1648531041.112,1648531041.1230001,1648531049.85,1648531049.859,1648531057.263,1648531057.273,1648531061.7859998,1648531061.797,1648531068.197,1648531068.208,1648531135.7580001,6777683,10360999,17138682,2.0,0.0,40.0,"['274faa8b-15fb-4c53-8175-dd85315a7501', 'c11729b3-2b06-44fe-b44d-b7d81036df5d', 'f4e7d145-52b0-4ce4-b7ac-c695c8c4ddef', 'ec039fd4-b403-436e-8f4c-ed7199e4807e', '0b0276c2-d8c0-42e4-89c5-173c0c137b5d', 'a9ae6bbb-f096-4766-91c3-7e37694e5633']",928.0096130371094,279.70099997520447,8.108999729156494,537.8789999485016,7.312000036239624,8.726999759674072,7.4040000438690186,4.512999773025513,6.400000095367432,67.55000019073486,849.1319994926453
138,545265f5-bfb0-4bf3-ad01-72ea1031ad22,1648530219.2310028,1648531593.023,1648530219.381,1648530494.72,1648530494.7340002,1648530502.754,1648530502.7619998,1648531042.8990002,1648531042.9139998,1648531051.987,1648531051.997,1648531059.661,1648531059.67,1648531066.582,1648531066.592,1648531070.941,1648531070.952,1648531075.248,1648531075.259,1648531593.023,6777697,0,6777697,3.0,0.0,471.0,"['781178a4-c66e-4f59-9a31-2d09498d11c0', '07becee9-05e8-42de-b6b3-75071639760a', 'd1865f33-8311-4f22-8c4e-3bad9d119617', '4447802b-e95d-4299-bc1a-59f939c2cc0e', '9e0313f4-8c36-428c-82f8-1b49e8ed4daa', '92e42806-7f82-4eb0-819b-433c5cfc7ea7']",1373.7919971942902,275.33899998664856,8.019999742507935,540.1370003223419,9.073000192642212,7.664000034332275,6.911999940872192,4.348999977111816,4.296000003814697,517.7639999389648,847.1450002193451
139,5b17c8bc-1cb5-404a-9125-b86189a2beef,1648530230.0763898,1648531439.7710001,1648530230.3769999,1648530381.1030002,1648530381.121,1648530389.2510002,1648530389.26,1648530537.022,1648530537.043,1648530545.4910002,1648530545.5,1648530624.37,1648530624.384,1648530902.5310001,1648530902.556,1648530907.6009998,1648530907.612,1648530916.0870001,1648530916.099,1648531439.7710001,4585091,0,4585091,3.0,1.0,433.0,"['adfc9584-1777-4b9d-9c1b-7384c4298025', '254dcfe0-9092-427b-bb61-89e33495d279', '3f09e6b2-3a0c-4ec5-a510-2eb7b2541cfe', '9eb573a9-2b3e-43dc-ae0f-2a993a301cc1', '1ac1dc68-d00c-471e-aaa9-3c31b112f385', 'a9bb1af5-7003-4d23-88fa-ae1d68b054fb']",1209.6946103572845,150.72600030899048,8.130000114440918,147.76200008392334,8.448000192642212,78.86999988555908,278.1470000743866,5.044999837875366,8.475000143051147,523.672000169754,672.0830006599426
140,c633e3ae-898e-48a1-95f0-bc9b26239cba,1648530241.23361,1648531510.0089998,1648530241.56,1648530388.539,1648530388.553,1648530399.259,1648530399.268,1648530414.3049998,1648530414.315,1648530423.6950002,1648530423.704,1648530452.2140002,1648530452.2289999,1648530460.7849998,1648530460.795,1648530470.446,1648530470.456,1648530474.245,1648530474.258,1648531510.0089998,405260,3837730,4242990,3.0,0.0,670.0,"['99785b54-b925-49bc-81df-655f4c9ef6d8', 'deef4e79-4cb5-4b16-b8dd-c01bfe84e92b', 'e70e3db0-2b72-4d34-bf48-ecdbba248fbb', 'fba1a09b-a705-4309-a1b5-3d036b8ad8f5', 'c8cbb7c6-391f-4240-ab7a-550631a8fce1', 'c8874f29-15e4-4d51-ae83-7fdf54336ab1']",1268.7753899097443,146.97900009155273,10.706000089645386,15.036999940872192,9.380000114440918,28.510000228881836,8.555999994277954,9.651000022888184,3.7889997959136963,1035.7509999275208,219.16800045967102
141,3f41dc44-57c4-44c7-b6ba-a7a55b54c460,1648530252.466196,1648531503.836,1648530252.744,1648530401.575,1648530401.588,1648530409.415,1648530409.424,1648530944.216,1648530944.23,1648530952.4899998,1648530952.499,1648530965.773,1648530965.782,1648530972.8990002,1648530972.909,1648530977.3769999,1648530977.388,1648530982.038,1648530982.05,1648531503.836,5984055,0,5984055,4.0,1.0,307.0,"['f4e19849-8747-4a46-82fe-74b03f58ec9f', '68d20f89-0f9d-452b-85e2-4fceeed9543b', '352c0135-3e6d-45e0-b274-7e187757b0bc', 'dafc76f5-1ce1-460c-9d01-0f4a16aa2b12', '3538763f-12d8-4275-b5d3-bacc965641e1', '42aa6e91-19d6-4f1d-b3e2-dee99ad65344']",1251.369803905487,148.83100008964539,7.82699990272522,534.7920000553131,8.259999752044678,13.2739999294281,7.117000102996826,4.4679999351501465,4.650000095367432,521.7860000133514,720.1009998321533
