,action_id,start,end,TransferFromClutchToTheta_start,TransferFromClutchToTheta_end,PrePublishGatherMetadata_start,PrePublishGatherMetadata_end,PrePublishTransfer_start,PrePublishTransfer_end,PrePublishIngest_start,PrePublishIngest_end,AcquireNodes_start,AcquireNodes_end,XpcsBoostCorr_start,XpcsBoostCorr_end,MakeCorrPlots_start,MakeCorrPlots_end,GatherXpcsMetadata_start,GatherXpcsMetadata_end,PublishGatherMetadata_start,PublishGatherMetadata_end,PublishTransfer_start,PublishTransfer_end,PublishIngest_start,PublishIngest_end,TransferFromClutchToTheta_bytes_transferred,PrePublishTransfer_bytes_transferred,PublishTransfer_bytes_transferred,total_bytes_transferred,TransferFromClutchToTheta_action_time,PrePublishTransfer_action_time,PrePublishIngest_action_time,PublishTransfer_action_time,PublishIngest_action_time,funcx_task_ids,flow_runtime,TransferFromClutchToTheta_runtime,PrePublishGatherMetadata_runtime,PrePublishTransfer_runtime,PrePublishIngest_runtime,AcquireNodes_runtime,XpcsBoostCorr_runtime,MakeCorrPlots_runtime,GatherXpcsMetadata_runtime,PublishGatherMetadata_runtime,PublishTransfer_runtime,PublishIngest_runtime,total_funcx_time
781,325582b0-26db-4d23-a772-5e2d769ae553,1646968742.4933,1646968953.034,1646968742.757,1646968755.174,1646968755.183,1646968773.391,1646968773.403,1646968783.5180001,1646968783.529,1646968793.421,1646968793.4329998,1646968802.636,1646968802.655,1646968884.844,1646968884.8579998,1646968911.18,1646968911.1980002,1646968920.344,1646968920.362,1646968932.075,1646968932.094,1646968946.956,1646968946.971,1646968953.034,978378899,1016275920,1053141494,3047796313,4.0,3.0,1.0,4.0,0.0,"['0b4591b8-7403-4e61-95d7-cc5d44f2655d', '3199e5a0-3721-40c7-85d8-4384c4d92722', '93c8406f-1553-49a0-a1f2-70f6422ad7d7', 'f1d11420-214d-4593-b006-2868bc1a0502', '15cf4c4d-5926-4415-ad87-716c939eba95', '6f181699-5502-43e2-907e-e1ac15dd7428']",210.54069995880127,12.41700005531311,18.20799994468689,10.115000009536743,9.891999959945679,9.20300006866455,82.1890001296997,26.32200026512146,9.145999908447266,11.713000059127808,14.861999988555908,6.062999963760376,156.78100037574768
782,a54ab6bc-89ce-4ec6-9101-1009a1dd252c,1646968752.4891179,1646968880.8409998,1646968752.704,1646968758.252,1646968758.263,1646968768.42,1646968768.431,1646968772.772,1646968772.783,1646968776.894,1646968776.906,1646968784.504,1646968784.515,1646968817.151,1646968817.171,1646968845.029,1646968845.041,1646968855.666,1646968855.68,1646968867.833,1646968867.851,1646968876.808,1646968876.823,1646968880.8409998,214658349,214658349,252468828,681785526,3.0,2.0,0.0,3.0,0.0,"['4775865d-4ff5-43ea-8cec-db663cd7a38f', '9e13059f-fecd-4d38-8ba6-73c532a4432c', '366d881a-9330-4acd-af3e-27d0f9fae2d9', '0d9900f4-9164-4e5c-bda3-36c5964e35b2', 'ae6d64c8-2ad4-4858-b127-200e180b887a', '3d7e7910-6c44-47f3-aa70-0b0a8f2d0d74']",128.351881980896,5.54800009727478,10.157000064849854,4.341000080108643,4.111000061035156,7.5980000495910645,32.63599991798401,27.85800004005432,10.625,12.152999877929688,8.957000017166138,4.017999887466431,101.02699995040894
783,7b542eff-6ab6-46f2-8018-f1d132121998,1646968762.5134609,1646968959.017,1646968762.714,1646968768.849,1646968768.859,1646968782.032,1646968782.041,1646968793.324,1646968793.334,1646968797.609,1646968797.62,1646968805.3409998,1646968805.3539999,1646968891.8419998,1646968891.854,1646968921.748,1646968921.777,1646968930.26,1646968930.273,1646968942.951,1646968942.966,1646968952.076,1646968952.091,1646968959.017,955502306,955502306,993400464,2904405076,4.0,3.0,0.0,3.0,1.0,"['b34eef24-a500-44ac-942c-5cf14716b185', 'e25f570f-fd56-4fae-8be2-e6703d549497', '7ffdc1af-ee3f-47fe-b6cc-a66c74e08e0c', '233722e5-dc24-4964-8572-4e2e408a53a6', '361b6e4c-f800-4ab7-9cc6-661f78d96048', 'd6eacfb1-a395-405b-9184-375a4ac56778']",196.50353908538818,6.134999990463257,13.17300009727478,11.282999992370605,4.2749998569488525,7.7209999561309814,86.48799991607666,29.893999814987183,8.483000040054321,12.67799997329712,9.109999895095825,6.925999879837036,158.43699979782104
784,7fc3ddbb-2b2e-45a8-91ca-6f3eaa90d9b3,1646968772.498364,1646968911.536,1646968772.725,1646968777.24,1646968777.2499998,1646968785.3779998,1646968785.391,1646968793.3379998,1646968793.349,1646968801.167,1646968801.1790001,1646968810.3769999,1646968810.392,1646968858.071,1646968858.108,1646968882.584,1646968882.597,1646968890.181,1646968890.1950002,1646968899.188,1646968899.206,1646968906.022,1646968906.041,1646968911.536,246893956,321608130,358458632,926960718,3.0,3.0,0.0,3.0,0.0,"['e307d973-3f6d-4033-b27f-8776fc32f204', 'f1902c69-c48f-4b91-b690-d5df3ed312d4', '9e9a7801-e932-4260-a861-d5e5bc54fcb3', '73d5ccb6-64b6-48f1-b5b0-583ccb70fc58', 'aa7f6130-188c-4882-9648-0f22083f03eb', '1f7155c1-32f3-45e2-9f58-78607b1a0a48']",139.03763604164124,4.515000104904175,8.128000020980835,7.946999788284302,7.818000078201294,9.197999715805054,47.67900013923645,24.4760000705719,7.584000110626221,8.992999792098999,6.815999984741211,5.495000123977661,106.05799984931946
785,32bd90df-568a-4a16-9aa1-7dd797bddb44,1646968792.6100721,1646968912.5459998,1646968792.94,1646968797.513,1646968797.523,1646968804.677,1646968804.6899998,1646968809.6929998,1646968809.705,1646968814.716,1646968814.728,1646968827.26,1646968827.273,1646968852.9190001,1646968852.934,1646968882.183,1646968882.197,1646968889.272,1646968889.288,1646968903.3630002,1646968903.3830001,1646968908.02,1646968908.037,1646968912.5459998,293288542,331170434,368010780,992469756,2.0,3.0,1.0,3.0,1.0,"['90e36ff5-cb39-4459-881d-5477b4d83d19', '239ceb34-a8fd-4d46-bf4d-ef6267f31b2c', 'c2847bf8-ff7a-416f-844a-a7021d0a0f49', '0ef96a43-a6b3-4d6c-a4df-01a68b34e2df', 'e2f2fbf1-dd8e-4a7c-9ede-9a528ada6fe6', 'a42cfc41-c674-46a7-869c-9307568766af']",119.93592762947083,4.572999954223633,7.1540000438690186,5.003000020980835,5.011000156402588,12.532000064849854,25.646000146865845,29.249000072479248,7.075000047683716,14.075000047683716,4.636999845504761,4.508999824523926,95.7310004234314
786,db158e69-34f2-4c12-bca1-80aa2217480b,1646968832.604661,1646968959.075,1646968832.92,1646968845.451,1646968845.461,1646968858.1230001,1646968858.136,1646968863.668,1646968863.682,1646968868.2510002,1646968868.2710001,1646968875.945,1646968875.9580002,1646968902.46,1646968902.476,1646968930.822,1646968930.835,1646968940.013,1646968940.1139998,1646968948.017,1646968948.034,1646968953.295,1646968953.312,1646968959.075,621992755,696655075,733495361,2052143191,4.0,2.0,1.0,2.0,0.0,"['11a2edfa-f793-43cc-8f5e-44c4c0882e80', '8d79f83b-ff28-4f76-b3f9-99ea464d668c', 'ffdc3ffd-7f71-4066-bed7-47402d8df443', '35d278e1-852f-4ed8-bbfa-46c057f2638f', 'bf2d6a93-2a67-4699-bc49-60948c280508', 'b10284df-6006-4fb2-8430-9ac6c439559e']",126.47033905982971,12.530999898910522,12.662000179290771,5.5320000648498535,4.569000244140625,7.673999786376953,26.501999855041504,28.34599995613098,9.17799997329712,7.903000116348267,5.261000156402588,5.763000011444092,92.2649998664856
787,1d4a3cd9-8af5-4941-a547-2e9ab1d3f49b,1646968832.765121,1646969035.8,1646968833.053,1646968844.268,1646968844.2849998,1646968858.129,1646968858.141,1646968871.5660002,1646968871.577,1646968876.816,1646968876.828,1646968888.4620001,1646968888.4750001,1646968970.549,1646968970.563,1646968997.928,1646968997.9459999,1646969007.2259998,1646969007.244,1646969020.727,1646969020.7489998,1646969029.2819998,1646969029.2979999,1646969035.8,925015703,925015703,962891012,2812922418,4.0,3.0,0.0,4.0,1.0,"['d964b75f-da17-4c57-a6e4-42b8b6aa41e8', 'ab593954-aa2d-456b-b4e3-326a3a22ad8b', '6ecc3310-206a-4a3a-b131-9e2195d471f8', '4178ebe0-3cc2-4428-bf78-2c1f626717f9', 'df0a3b36-adbf-4264-8065-f22eb8f1ef25', '6060468b-8fd4-4e6c-8b45-24d0f9da7557']",203.0348789691925,11.214999914169312,13.844000101089478,13.425000190734863,5.239000082015991,11.634000062942505,82.07399988174438,27.365000009536743,9.27999997138977,13.483000040054321,8.532999992370605,6.502000093460083,157.6800000667572
788,55c941ea-2f26-42b3-88cf-3d2a050835a7,1646968852.686076,1646968969.592,1646968853.163,1646968858.5,1646968858.5100002,1646968870.502,1646968870.513,1646968875.542,1646968875.559,1646968880.743,1646968880.756,1646968889.059,1646968889.072,1646968914.788,1646968914.8049998,1646968940.0860002,1646968940.1020002,1646968948.72,1646968948.7340002,1646968957.118,1646968957.136,1646968965.649,1646968965.667,1646968969.592,214841432,289476786,326314120,830632338,2.0,3.0,0.0,3.0,0.0,"['60fc1f5a-dae6-4aa3-84bd-3bc6851916d5', 'a63db51d-d5e9-41e7-b584-27cedb0597f8', 'f3d7a698-06d2-4337-bfc8-b2ccf44af5fe', '5d1d2256-2b18-462a-97e4-1a742bad2cd2', 'ddf409fa-56bc-4790-ac2a-267a18fe9dd5', '716159f1-7374-4fac-9e3e-c5ecb1e08451']",116.90592408180237,5.336999893188477,11.991999864578247,5.0290000438690186,5.184000015258789,8.30299997329712,25.716000080108643,25.28100037574768,8.617999792098999,8.383999824523926,8.513000011444092,3.924999952316284,88.29399991035461
789,e69b2118-f358-4911-ad78-73fab746a08f,1646968862.715425,1646968981.667,1646968862.948,1646968869.346,1646968869.356,1646968878.169,1646968878.181,1646968882.9750001,1646968882.987,1646968886.592,1646968886.604,1646968896.569,1646968896.5830002,1646968928.964,1646968928.988,1646968957.983,1646968957.997,1646968964.871,1646968964.889,1646968973.4620001,1646968973.481,1646968977.2540002,1646968977.272,1646968981.667,247221965,321874780,358715120,927811865,3.0,2.0,0.0,3.0,1.0,"['b1ac1300-6558-407b-902c-674f2392f27b', 'ad094dd9-4a23-40b9-b286-c0ae3bbc5068', '4dd3ccca-28ff-40ac-96e4-12b076c65cec', '31950eaa-6188-4db6-a7be-196d30efddab', 'fd933823-b272-4b4a-b293-40b7f22e3546', '4eb662fd-2f5c-4e65-a728-091065783f35']",118.95157504081726,6.398000001907349,8.812999963760376,4.794000148773193,3.6050000190734863,9.964999914169312,32.38099980354309,28.99500012397766,6.874000072479248,8.573000192642212,3.7730002403259277,4.394999980926514,95.6010000705719
790,62691a7c-6348-4f1e-a0d6-d000803f0e46,1646968872.628553,1646969013.912,1646968872.8179998,1646968876.6369998,1646968876.6460001,1646968907.124,1646968907.258,1646968914.8179998,1646968914.833,1646968918.589,1646968918.6,1646968929.1369998,1646968929.151,1646968954.9169998,1646968954.934,1646968984.1529999,1646968984.171,1646968992.0870001,1646968992.1009998,1646969001.7710001,1646969001.7870002,1646969008.1729999,1646969008.1939998,1646969013.912,153331320,191187031,228027375,572545726,3.0,2.0,0.0,2.0,1.0,"['a393ae2f-d93e-457e-a958-3ba1a347560c', '208382c6-5c6e-4baf-88bf-d76b58cab13f', '62900a49-99ef-43b8-859b-7081cc797b3b', '376e7c4e-176a-460e-bd79-154a626db880', '679bf81d-481c-41c5-af2a-3f03e6cceae9', '059ea781-e2d7-49aa-b96f-a76fb7f0bddc']",141.28344702720642,3.819000005722046,30.477999925613403,7.559999942779541,3.75600004196167,10.536999940872192,25.765999794006348,29.2189998626709,7.916000127792358,9.670000314712524,6.38599967956543,5.718000173568726,113.58599996566772
791,4cd8e38f-8a30-47e2-bcd9-3c53ddc2d936,1646968942.661568,1646969138.122,1646968942.949,1646968947.654,1646968947.663,1646968957.388,1646968957.3980002,1646968965.681,1646968965.6940002,1646968971.549,1646968971.5609999,1646968980.0870001,1646968980.1,1646969064.563,1646969064.579,1646969110.429,1646969110.443,1646969118.529,1646969118.543,1646969127.569,1646969127.586,1646969132.2710001,1646969132.2870002,1646969138.122,302355379,377048357,413913931,1093317667,2.0,3.0,0.0,2.0,1.0,"['b5ba512a-b4dd-4ed2-af9f-2c83e4b673ae', 'c93aba92-52d4-4211-9fc7-1d9b1bb6adeb', 'c7af89e2-6336-47f1-b8f4-2ab8f5221d1c', 'f521fa76-c087-4a86-858d-222c623818c6', '9d393c4a-9122-4d58-b76d-7b44c05e29ac', 'ae3424ee-7e8f-4a4d-9e7e-7caa3b5c0d8e']",195.4604320526123,4.705000162124634,9.724999904632568,8.282999753952026,5.854999780654907,8.526000261306763,84.46300005912781,45.84999990463257,8.085999965667725,9.026000022888184,4.68500018119812,5.8349997997283936,165.67600011825562
792,319ba462-0eaf-4b6c-bdb0-a4aedf8ce94d,1646968942.847689,1646969075.062,1646968943.034,1646968947.507,1646968947.517,1646968958.409,1646968958.4220002,1646968967.276,1646968967.288,1646968974.26,1646968974.277,1646968982.64,1646968982.656,1646969010.633,1646969010.654,1646969044.401,1646969044.42,1646969053.313,1646969053.3270001,1646969063.56,1646969063.604,1646969070.208,1646969070.2259998,1646969075.062,295168078,333048587,370780951,998997616,3.0,3.0,1.0,2.0,1.0,"['19ea343e-834b-4bcb-b241-1e1ec6058e2d', '6dad20cb-b780-4c61-95fa-a26ced3eb587', 'e15ee117-b646-4a1e-bebd-7ab5ef142246', 'bd1c845f-c955-40b3-be8f-5a3ddd14c314', 'c5894cfe-ca2d-4a38-a37d-cdc6544c0b4b', 'c4b4063a-1576-4c0b-a74c-c6dfc0e32cbd']",132.2143111228943,4.4730000495910645,10.891999959945679,8.853999853134155,6.971999883651733,8.36300015449524,27.97699999809265,33.746999979019165,8.89299988746643,10.232999801635742,6.603999853134155,4.836000204086304,100.10499978065491
793,df6d0852-dac3-4685-be0b-f53a3188cef6,1646968952.6004732,1646969170.8769999,1646968952.799,1646968958.144,1646968958.1529999,1646968964.9950001,1646968965.006,1646968972.483,1646968972.498,1646968978.14,1646968978.152,1646968988.4129999,1646968988.428,1646969076.429,1646969076.507,1646969105.777,1646969105.794,1646969114.051,1646969114.069,1646969124.094,1646969124.113,1646969165.3009999,1646969165.3219998,1646969170.8769999,326998217,401740212,440386245,1169124674,2.0,2.0,1.0,35.0,0.0,"['822b4a73-a96e-49f9-af73-f9571d6cf31a', '893b149a-6cb1-4c49-b809-12fb8db1c4ec', 'bd31ff7c-048e-42bc-9408-c365a48fc9d5', '4d4416bd-5c80-4c81-a8e6-739f9d89b0fa', '329ac6aa-603a-4ee1-83a7-d2fb87d1cbd2', '6ae67f1e-7746-4db8-b21c-91e359dac51d']",218.27652668952942,5.3450000286102295,6.842000246047974,7.476999998092651,5.642000198364258,10.260999917984009,88.00099992752075,29.269999980926514,8.257000207901001,10.025000095367432,41.187999963760376,5.555000066757202,152.65600037574768
794,771629fd-e57b-4645-ad50-ebb96a1b9ab7,1646968962.684789,1646969116.255,1646968962.866,1646968966.5779998,1646968966.588,1646968975.721,1646968975.7350001,1646968982.352,1646968982.369,1646968988.36,1646968988.372,1646968998.7089999,1646968998.721,1646969025.66,1646969025.68,1646969055.4750001,1646969055.492,1646969065.013,1646969065.029,1646969072.541,1646969072.5649998,1646969111.44,1646969111.459,1646969116.255,219733238,257537029,296098588,773368855,3.0,2.0,1.0,34.0,0.0,"['e8c3caa8-4ae4-41fa-8fa0-5990ad4dfda2', '12be10a7-7025-4d26-ae8b-f6e20fb169a7', '67121c40-2c18-4be4-aeb6-11716f52e8ae', 'f675c6c4-9e55-4ef9-a0d3-3e2a6026711e', '5b4f9d6f-4eac-4a51-90cd-df312a151d58', 'ae9d1d37-a988-4734-a677-763e014a75ba']",153.57021117210388,3.7119998931884766,9.132999897003174,6.616999864578247,5.990999937057495,10.336999893188477,26.939000129699707,29.795000076293945,9.520999908447266,7.511999845504761,38.87500023841858,4.796000003814697,93.23699975013733
795,5fb09122-e6f9-4aa5-8136-04f535d3202c,1646968962.851351,1646969076.8070002,1646968963.309,1646968966.901,1646968966.9169998,1646968975.923,1646968975.936,1646968981.187,1646968981.203,1646968987.2099998,1646968987.224,1646968996.0649998,1646968996.078,1646969020.5110002,1646969020.526,1646969047.884,1646969047.8979998,1646969058.034,1646969058.051,1646969067.386,1646969067.405,1646969071.928,1646969071.951,1646969076.8070002,231537706,306181860,343022146,880741712,2.0,3.0,0.0,2.0,0.0,"['d9cf8073-1885-4979-9098-3b5ab0e1fbe0', 'c23081ff-5b89-4a04-9dfd-deb8434c73e0', '7cecf4a8-36b0-4a72-8c0e-a2ed718411e2', 'be5d5fea-18a1-4175-bd14-d0367f50394f', '4c09a5b5-d820-46d4-870b-d7313c33310e', 'cee75424-5c16-49ca-9a91-103d909d3ded']",113.95564913749695,3.5920000076293945,9.006000280380249,5.250999927520752,6.006999731063843,8.840999841690063,24.433000087738037,27.35800004005432,10.136000156402588,9.334999799728394,4.523000001907349,4.856000185012817,89.10900020599365
796,fd41c432-6e54-4404-af63-4fac5844a8c2,1646968982.758831,1646969123.097,1646968982.988,1646968986.951,1646968986.961,1646968994.7870002,1646968994.799,1646968999.7580001,1646968999.769,1646969006.535,1646969006.5470002,1646969015.261,1646969015.276,1646969069.906,1646969069.931,1646969095.769,1646969095.784,1646969104.032,1646969104.049,1646969113.527,1646969113.544,1646969118.8830001,1646969118.9020002,1646969123.097,212226831,286842907,323698492,822768230,2.0,3.0,1.0,3.0,0.0,"['04390898-aae8-452f-b663-061aac26f7c2', '38cab720-fccb-468b-8fc3-946aab8a156b', 'e156b65c-2f8f-4f9f-867d-c43f09908dea', '995dab66-a875-4446-9dc9-387445eb336c', '3bc6d014-b0ac-4b86-8216-764d9b18bd4e', 'f1aae4de-74d8-4e8c-800f-ecb8f9fd1ff2']",140.3381688594818,3.9630000591278076,7.826000213623047,4.959000110626221,6.766000032424927,8.71399974822998,54.62999987602234,25.838000059127808,8.248000144958496,9.477999925613403,5.339000225067139,4.194999694824219,114.73399996757507
797,7d7f3f5f-3d03-4389-9639-93aa3a9df322,1646969022.751945,1646969143.3830001,1646969022.9859998,1646969030.947,1646969030.9580002,1646969038.977,1646969038.9889998,1646969046.8579998,1646969046.872,1646969052.023,1646969052.0449998,1646969060.132,1646969060.152,1646969087.424,1646969087.443,1646969117.6030002,1646969117.62,1646969125.938,1646969125.9539998,1646969134.772,1646969134.792,1646969139.099,1646969139.116,1646969143.3830001,153271759,191128698,228858439,573258896,3.0,2.0,1.0,2.0,1.0,"['3b12b89c-124f-4c84-a5cd-82f3abc53bb4', '93af1971-ef3c-4006-916f-78a2e0005748', 'fd7af388-13a4-4016-9d49-15b9a60ff8a7', '4062538e-e607-43e1-a5d2-6b4b6f0c0078', '1687c837-bf54-465f-9533-4b92b03fa504', '4d706c1e-c223-4560-b6e9-3ebfaff4d393']",120.63105511665344,7.961000204086304,8.018999814987183,7.86899995803833,5.151000022888184,8.087000131607056,27.272000074386597,30.16000008583069,8.318000078201294,8.818000316619873,4.306999921798706,4.267000198364258,90.67400050163269
798,b3363b6b-89c9-433d-8f35-877cbcb1e632,1646969032.782938,1646969291.943,1646969033.0460002,1646969038.5779998,1646969038.588,1646969053.533,1646969053.5470002,1646969062.732,1646969062.745,1646969067.705,1646969067.7180002,1646969074.813,1646969074.826,1646969229.62,1646969229.633,1646969264.324,1646969264.337,1646969271.412,1646969271.429,1646969280.52,1646969280.5449998,1646969286.063,1646969286.0819998,1646969291.943,550190020,625023162,661930688,1837143870,3.0,3.0,1.0,3.0,1.0,"['1333a77c-9d53-4046-b59d-8f19d27cbfc2', '7e3bc705-6978-4f4b-b5bb-8dbb04c89cd6', 'c1162217-cf23-4a78-b8f1-68d9e34e8cec', '9c7f46e6-9084-4db0-bb03-ffe65354f64a', '5bb57684-32a3-49e8-b161-b5f7af211e2c', 'b9e9fafb-a8a4-446a-afdb-55c3b119213b']",259.16006207466125,5.531999588012695,14.944999933242798,9.184999942779541,4.960000038146973,7.09499979019165,154.79399991035461,34.69099998474121,7.075000047683716,9.091000080108643,5.51800012588501,5.861000299453735,227.69099974632263
799,df9306ea-12ad-4631-a8be-a7ecc582b092,1646969052.783662,1646969183.6780002,1646969053.1420002,1646969057.477,1646969057.487,1646969065.007,1646969065.019,1646969069.0540001,1646969069.0670002,1646969072.804,1646969072.819,1646969079.784,1646969079.803,1646969122.381,1646969122.402,1646969150.064,1646969150.0819998,1646969157.792,1646969157.812,1646969166.277,1646969166.303,1646969176.34,1646969176.379,1646969183.6780002,202920645,277588040,316393946,796902631,3.0,2.0,1.0,3.0,1.0,"['cbd110f8-cb99-461f-b377-b9783e366e44', '54e739af-0fa4-4a1e-ae9a-0495a600a601', '7b26d17e-1f12-4f2a-8c71-e65bc4a3c146', '754b513b-2872-44e7-8c6a-20c68534e7d0', 'fcdcf4ec-739c-4616-97db-17d25776a62b', '9eb1ae7d-df32-40d1-871d-a11f15526cad']",130.89433813095093,4.3349997997283936,7.519999980926514,4.0350000858306885,3.736999750137329,6.9649999141693115,42.57800006866455,27.661999940872192,7.710000276565552,8.464999914169312,10.036999940872192,7.299000263214111,100.90000009536743
800,de775187-a896-488c-bc5f-e910992429f4,1646969062.76753,1646969180.937,1646969062.972,1646969068.272,1646969068.281,1646969075.42,1646969075.432,1646969080.097,1646969080.115,1646969085.496,1646969085.513,1646969096.521,1646969096.536,1646969126.5470002,1646969126.5649998,1646969153.638,1646969153.651,1646969163.4099998,1646969163.4259999,1646969172.513,1646969172.533,1646969176.421,1646969176.441,1646969180.937,161072677,235778862,272619153,669470692,2.0,2.0,0.0,3.0,1.0,"['b764a551-4dd7-44a1-a722-c02c1702f09a', '51b08e7c-ea19-436c-a420-b64e13091ed1', '1e090f03-d981-468f-b486-cb9304ea3b9a', '6f77298c-7a1f-4040-afc3-e7b06a3bb70d', '120e6b98-07a6-4446-89b6-436abe8509b4', 'd9a62268-6b24-48be-b31e-119a3c4e228f']",118.1694700717926,5.300000190734863,7.139000177383423,4.664999961853027,5.38100004196167,11.007999897003174,30.011000156402588,27.073000192642212,9.758999824523926,9.087000131607056,3.888000011444092,4.496000051498413,94.07700037956238
801,36dcbeaf-8c0a-4eb7-a51a-9e4bc9e503a6,1646969062.928944,1646969173.4060001,1646969063.165,1646969067.401,1646969067.4099998,1646969076.015,1646969076.0259998,1646969080.059,1646969080.072,1646969083.959,1646969083.9689999,1646969092.3820002,1646969092.395,1646969116.136,1646969116.15,1646969140.484,1646969140.5,1646969151.979,1646969151.994,1646969164.985,1646969165.001,1646969168.815,1646969168.832,1646969173.4060001,247683012,322345684,359185970,929214666,2.0,2.0,1.0,3.0,1.0,"['9d522948-f888-4a5a-a74c-8303ac13541d', 'cc55e5b0-6ece-418c-a2d8-20835fe4871b', 'b0ca8db2-7e87-46f9-b3cd-c1607b5a7c7c', '99cf9737-9975-4e15-a953-b096d4a8e7ad', '64ad184d-cbb6-49cf-826e-cd3aca7cba19', '6b3a2d78-ddf8-463e-9499-79dcb665200f']",110.47705602645874,4.236000061035156,8.605000257492065,4.033000230789185,3.88700008392334,8.413000345230103,23.740999937057495,24.33399987220764,11.479000091552734,12.990999937057495,3.814000129699707,4.574000120162964,89.56300044059753
802,6a14661f-e6ff-47f3-bd98-43a5080f273a,1646969132.905597,1646969249.396,1646969133.118,1646969137.4550002,1646969137.467,1646969147.533,1646969147.543,1646969156.427,1646969156.4390001,1646969166.0259998,1646969166.041,1646969173.592,1646969173.6030002,1646969191.965,1646969191.977,1646969220.444,1646969220.4550002,1646969232.048,1646969232.064,1646969241.05,1646969241.0670002,1646969245.373,1646969245.389,1646969249.396,293885369,331755754,368593088,994234211,3.0,3.0,1.0,2.0,0.0,"['b5ee2413-3c08-4bc6-a146-23cb6a28490a', '6ee203cb-dad2-481c-97ce-a8e8e864246f', '2d0c2f42-c41c-4fa2-b55f-8fcbeaaef56b', '1153e085-fec3-4145-9de9-7438b0ff6a10', '38cb5071-5dbe-40c9-afd6-10d34490dba3', '01e24102-4a74-4a45-b82a-13843d5f02b4']",116.49040293693542,4.337000131607056,10.065999984741211,8.884000062942505,9.586999654769897,7.551000118255615,18.36199975013733,28.467000007629395,11.592999935150146,8.986000061035156,4.305999755859375,4.006999969482422,85.02499985694885
803,5fab7a90-12b2-41ff-8315-28c14329c5ee,1646969133.120276,1646969247.106,1646969133.3219998,1646969138.252,1646969138.279,1646969149.29,1646969149.3009999,1646969159.171,1646969159.181,1646969164.53,1646969164.543,1646969173.244,1646969173.2979999,1646969190.635,1646969190.654,1646969219.359,1646969219.374,1646969226.7910001,1646969226.8060002,1646969237.172,1646969237.1929998,1646969241.216,1646969241.252,1646969247.106,192779672,306335278,343172612,842287562,3.0,2.0,0.0,3.0,1.0,"['70525754-9e47-4d3c-9245-746df32a8982', '1cbd6bee-4001-4a27-85d6-42e12d2b036c', '36a0fadc-208f-4bec-b1fd-6b0f7688bef1', '631cd3d4-a29e-423b-b4c0-294dad4608c8', '20c5fe8f-261e-437d-a858-db158edcb53f', 'f64c9c9e-76ec-452c-b9e2-9496b4775719']",113.98572397232056,4.930000305175781,11.010999917984009,9.870000123977661,5.348999977111816,8.700999975204468,17.337000131607056,28.704999923706055,7.41700005531311,10.365999698638916,4.023000240325928,5.853999853134155,83.53699970245361
804,1dd16522-95bb-4b51-8e81-18ee65b07af6,1646969142.84334,1646969337.7150002,1646969143.0700002,1646969150.4689999,1646969150.479,1646969160.5900002,1646969160.6019998,1646969168.2140002,1646969168.228,1646969174.351,1646969174.365,1646969184.571,1646969184.584,1646969214.5779998,1646969214.593,1646969241.331,1646969241.344,1646969248.304,1646969248.3209999,1646969255.464,1646969255.4819999,1646969332.405,1646969332.4220002,1646969337.7150002,181129633,218957064,257848634,657935331,3.0,3.0,1.0,37.0,1.0,"['f0b18c3a-3286-4269-a8c6-2e50c27abe07', 'da31f596-9eb8-4f3d-9460-40d13b52a43d', '83a23d3f-2d3b-4dfb-bdc7-52b1eaca9255', '9ecd3af4-13bc-4bbe-8f51-30b6869970ce', '953fcce9-ee62-4a3e-95c3-8f0d322af799', '67397b1d-9d6b-4c52-87dd-454631492f24']",194.87166023254395,7.3989996910095215,10.111000061035156,7.612000465393066,6.123000144958496,10.206000089645386,29.99399971961975,26.73800015449524,6.9599997997283936,7.14300012588501,76.92300009727478,5.292999982833862,91.15199995040894
805,4d5cd906-6af5-415e-8735-b8db8deaa39d,1646969162.935523,1646969284.516,1646969164.3270001,1646969170.244,1646969170.256,1646969179.104,1646969179.135,1646969185.3660002,1646969185.3820002,1646969193.43,1646969193.443,1646969205.2089999,1646969205.224,1646969223.191,1646969223.2089999,1646969250.051,1646969250.079,1646969264.362,1646969264.3779998,1646969273.0979998,1646969273.116,1646969278.3830001,1646969278.403,1646969284.516,153309536,191161246,227998580,572469362,2.0,3.0,0.0,2.0,1.0,"['78e9fb73-2f4b-464d-9619-24930b97a4b1', '4b20fed3-621b-4bea-b840-0dfcbd0f7efb', 'b1a0f4e0-aecd-4bb7-8b93-ecda67ac945a', 'bde62d41-6a7a-45dc-9861-0d8ccbe3b1d7', 'e74b2bc7-3551-4270-905a-64a3c03dd66b', '384c8624-e329-401b-a053-7894f16c8575']",121.58047699928284,5.916999816894531,8.848000049591064,6.231000185012817,8.047999858856201,11.765999794006348,17.967000007629395,26.842000246047974,14.282999992370605,8.72000002861023,5.267000198364258,6.11299991607666,88.42600011825562
